GeneSymbol,logFC,P.Value,adj.P.Val
DYRK2,-0.03937272027562873,4.197161563332889e-06,7.065511697280459e-06
LOC283788,-0.12204756325579803,4.200536152536468e-06,7.070478226855324e-06
ZDHHC21,-0.042697858373716875,4.226528759923585e-06,7.113511287280742e-06
PIK3R1,-0.03513941062751388,4.2501349418227136e-06,7.152519558728913e-06
PRKXP1,0.06581853006455927,4.264316583917736e-06,7.175661067798157e-06
LRRC36,-0.021414796459385665,4.2666897867442025e-06,7.178929584643113e-06
FADS1,0.04031211348867166,4.299239545241444e-06,7.232965954760568e-06
GALR2,-0.022937960517439897,4.312187187295743e-06,7.25401648385789e-06
SH2B3,0.028295353035054246,4.325456918924183e-06,7.275604531841384e-06
C14orf54,-0.02217172669669817,4.355949022204387e-06,7.3261540680272415e-06
C21orf13,0.031151327100509545,4.3592269340445414e-06,7.330927200415606e-06
PADI2,0.048865262507478927,4.3693161797662855e-06,7.347152857681673e-06
FXYD4,-0.030901516950018488,4.410766458667127e-06,7.416104557282716e-06
RPS2,0.03799239656113883,4.422854380313831e-06,7.435678510245125e-06
C8G,0.02566461706936717,4.454369593468481e-06,7.487906275149678e-06
PDZD7,-0.0340758025390302,4.467005851738033e-06,7.508390711454769e-06
LOC347411,0.028296148370875268,4.486639790716597e-06,7.54063191855788e-06
RPL38,0.02898707765297348,4.490398828291933e-06,7.546188591635415e-06
SLC2A4,0.01742528070096877,4.4980983252834205e-06,7.5583654827591925e-06
ZNF775,0.031857974451006785,4.505786862873957e-06,7.570521504631138e-06
UROC1,0.02451063468073139,4.5194865245988204e-06,7.592773812472501e-06
SDCCAG10,-0.022825249211386477,4.520793847112566e-06,7.59420450285119e-06
AKR1C4,-0.03626805006447092,4.5424468862700315e-06,7.629808982240076e-06
KIAA1853,-0.0446822036860489,4.6324518866265565e-06,7.780203410476207e-06
IGLV@,0.031648800661808085,4.6849654679668816e-06,7.86760702995063e-06
OR8G1,-0.03849619869623341,4.707729665307119e-06,7.905039010749478e-06
GHRL,0.02877878158150442,4.714417919979719e-06,7.915472062321617e-06
ARID2,0.04828649659229503,4.721161132741872e-06,7.925995276648251e-06
CSNK1G1,0.02104012706603616,4.741258445533102e-06,7.95893328662875e-06
MMP28,0.03160429273745223,4.747723847030187e-06,7.968983701340756e-06
LEP,0.03395795369309841,4.757631728922839e-06,7.98480966167491e-06
EIF4G2,-0.025218928380596875,4.8032990082703924e-06,8.06064196110955e-06
NXNL1,0.026203832324014794,4.8234675612154556e-06,8.093672685539658e-06
LARP4,0.042738383983690155,4.837155915265762e-06,8.11582422190784e-06
FATE1,-0.015421297805008423,4.839224135224101e-06,8.1184768941281e-06
C9orf85,-0.03820909790016233,4.8717893762577454e-06,8.17228691020325e-06
DKFZp547H025,-0.014164588159137043,4.902866506162573e-06,8.223590081398402e-06
LMX1B,0.023209411167900144,4.927060775864771e-06,8.263339449377066e-06
FAM92B,0.028386983089519424,4.977499104018503e-06,8.347091181379123e-06
